,Unnamed: 0,Participant_unique_ID,correct_keyboard_response,correct_response,flanker_condition,response_keyboard_response,response_time_keyboard_response,stimulus,Latin_square_group,target_type
24684,24684,59,1,M,7,m,458,rust rust rust vlak rust rust vlak,4,word
24685,24685,59,0,C,6,m,404,vrul vrul vrul bops vrul bops vrul,4,nonword
24686,24686,59,0,C,6,m,312,naus naus naus tieg naus tieg naus,4,nonword
24687,24687,59,0,C,2,m,424,haks zoot zoot haks zoot zoot zoot,4,nonword
24688,24688,59,1,C,4,c,479,halp halp gied gied halp halp halp,4,nonword
24689,24689,59,1,M,2,m,385,stom huid huid stom huid huid huid,4,word
24690,24690,59,0,C,3,m,319,wakt zose wakt zose wakt wakt wakt,4,nonword
24691,24691,59,1,C,1,c,461,vold vold vold teña vold vold vold,4,nonword
24692,24692,59,1,C,1,c,457,horo horo horo elen horo horo horo,4,nonword
24693,24693,59,0,C,4,m,587,taap taap kied kied taap taap taap,4,nonword
24694,24694,59,1,M,3,m,564,zelf want zelf want zelf zelf zelf,4,word
24695,24695,59,1,C,5,c,468,ezis ezis ezis paat paat ezis ezis,4,nonword
24696,24696,59,1,M,1,m,533,slot slot slot uren slot slot slot,4,word
24697,24697,59,0,C,5,m,379,wans wans wans vrie vrie wans wans,4,nonword
24698,24698,59,1,M,1,m,443,voel voel voel pijn voel voel voel,4,word
24699,24699,59,0,M,1,c,418,wijs wijs wijs deal wijs wijs wijs,4,word
24700,24700,59,1,C,5,c,477,bool bool bool wert wert bool bool,4,nonword
24701,24701,59,1,M,4,m,534,pers pers zand zand pers pers pers,4,word
24702,24702,59,1,M,1,m,574,kast kast kast roze kast kast kast,4,word
24703,24703,59,1,M,3,m,555,durf lage durf lage durf durf durf,4,word
24704,24704,59,1,M,6,m,600,ruik ruik ruik pols ruik pols ruik,4,word
24705,24705,59,0,C,6,m,400,onoy onoy onoy trie onoy trie onoy,4,nonword
24706,24706,59,0,C,2,m,451,tuim dave dave tuim dave dave dave,4,nonword
24707,24707,59,1,M,5,m,515,rest rest rest plan plan rest rest,4,word
24708,24708,59,0,C,4,m,439,tonk tonk lijg lijg tonk tonk tonk,4,nonword
24709,24709,59,1,M,4,m,400,rijd rijd tank tank rijd rijd rijd,4,word
24710,24710,59,1,C,4,c,517,wers wers haad haad wers wers wers,4,nonword
24711,24711,59,1,C,2,c,699,muld wief wief muld wief wief wief,4,nonword
24712,24712,59,1,M,5,m,461,maak maak maak oude oude maak maak,4,word
24713,24713,59,1,C,5,c,556,hins hins hins poow poow hins hins,4,nonword
24714,24714,59,1,M,4,m,528,wolk wolk vest vest wolk wolk wolk,4,word
24715,24715,59,1,C,7,c,417,tisa tisa tisa beng tisa tisa beng,4,nonword
24716,24716,59,1,C,6,c,446,praf praf praf moek praf moek praf,4,nonword
24717,24717,59,0,M,1,c,558,koop koop koop legt koop koop koop,4,word
24718,24718,59,1,M,3,m,513,lied post lied post lied lied lied,4,word
24719,24719,59,1,M,4,m,518,pond pond vuil vuil pond pond pond,4,word
24720,24720,59,1,C,1,c,428,polp polp polp inze polp polp polp,4,nonword
24721,24721,59,1,C,5,c,471,lunk lunk lunk hieg hieg lunk lunk,4,nonword
24722,24722,59,1,M,5,m,453,voeg voeg voeg pijl pijl voeg voeg,4,word
24723,24723,59,0,C,2,m,430,drap voon voon drap voon voon voon,4,nonword
24724,24724,59,1,M,6,m,406,ooit ooit ooit leuk ooit leuk ooit,4,word
24725,24725,59,1,M,7,m,439,gids gids gids vlek gids gids vlek,4,word
24726,24726,59,1,M,2,m,463,cola rent rent cola rent rent rent,4,word
24727,24727,59,1,C,4,c,519,uist uist eben eben uist uist uist,4,nonword
24728,24728,59,0,C,1,m,413,zaat zaat zaat diel zaat zaat zaat,4,nonword
24729,24729,59,1,C,7,c,561,marg marg marg bees marg marg bees,4,nonword
24730,24730,59,0,C,5,m,451,medo medo medo pijt pijt medo medo,4,nonword
24731,24731,59,1,C,7,c,458,malm malm malm odne malm malm odne,4,nonword
24732,24732,59,0,C,5,m,576,gich gich gich kert kert gich gich,4,nonword
24733,24733,59,1,C,2,c,451,fein spak spak fein spak spak spak,4,nonword
24734,24734,59,1,C,5,c,422,daai daai daai spee spee daai daai,4,nonword
24735,24735,59,1,M,2,m,632,melk arts arts melk arts arts arts,4,word
24736,24736,59,1,M,4,m,608,redt redt knop knop redt redt redt,4,word
24737,24737,59,0,M,6,c,538,wijf wijf wijf poot wijf poot wijf,4,word
24738,24738,59,1,C,3,c,419,satt bown satt bown satt satt satt,4,nonword
24739,24739,59,1,C,2,c,511,foof gelk gelk foof gelk gelk gelk,4,nonword
24740,24740,59,1,C,5,c,487,laus laus laus obee obee laus laus,4,nonword
24741,24741,59,1,C,1,c,505,ozis ozis ozis udep ozis ozis ozis,4,nonword
24742,24742,59,1,M,1,m,493,noch noch noch warm noch noch noch,4,word
24743,24743,59,1,C,4,c,392,bork bork leit leit bork bork bork,4,nonword
24744,24744,59,1,C,3,c,390,smik beed smik beed smik smik smik,4,nonword
24745,24745,59,1,C,7,c,458,grop grop grop ties grop grop ties,4,nonword
24746,24746,59,1,M,2,m,451,gooi eraf eraf gooi eraf eraf eraf,4,word
24747,24747,59,1,C,7,c,492,wont wont wont herg wont wont herg,4,nonword
24748,24748,59,1,M,6,m,468,zwak zwak zwak gele zwak gele zwak,4,word
24749,24749,59,1,C,7,c,458,toor toor toor zijs toor toor zijs,4,nonword
24750,24750,59,0,C,6,m,501,heid heid heid oost heid oost heid,4,nonword
24751,24751,59,1,C,1,c,487,slif slif slif noud slif slif slif,4,nonword
24752,24752,59,1,C,1,c,470,prit prit prit egen prit prit prit,4,nonword
24753,24753,59,1,C,3,c,458,emer shap emer shap emer emer emer,4,nonword
24754,24754,59,1,M,2,m,403,doch slag slag doch slag slag slag,4,word
24755,24755,59,1,M,2,m,490,koel rang rang koel rang rang rang,4,word
24756,24756,59,1,C,4,c,532,diet diet saks saks diet diet diet,4,nonword
24757,24757,59,1,M,1,m,417,waag waag waag poes waag waag waag,4,word
24758,24758,59,1,C,7,c,486,jort jort jort miel jort jort miel,4,nonword
24759,24759,59,1,C,5,c,473,gral gral gral mont mont gral gral,4,nonword
24760,24760,59,0,M,2,c,474,fase wint wint fase wint wint wint,4,word
24761,24761,59,1,M,1,m,449,baas baas baas heer baas baas baas,4,word
24762,24762,59,1,C,2,c,675,peef woor woor peef woor woor woor,4,nonword
24763,24763,59,0,M,6,c,491,homo homo homo vals homo vals homo,4,word
24764,24764,59,1,M,7,m,431,zuur zuur zuur aten zuur zuur aten,4,word
24765,24765,59,1,C,7,c,485,fiom fiom fiom cest fiom fiom cest,4,nonword
24766,24766,59,1,C,4,c,436,kour kour zwee zwee kour kour kour,4,nonword
24767,24767,59,1,C,2,c,527,lins hame hame lins hame hame hame,4,nonword
24768,24768,59,1,M,4,m,600,bood bood vage vage bood bood bood,4,word
24769,24769,59,1,M,6,m,560,mand mand mand roer mand roer mand,4,word
24770,24770,59,1,C,2,c,378,zees moor moor zees moor moor moor,4,nonword
24771,24771,59,1,M,5,m,492,kwam kwam kwam dood dood kwam kwam,4,word
24772,24772,59,1,M,7,m,450,truc truc truc sexy truc truc sexy,4,word
24773,24773,59,0,M,6,c,387,doof doof doof heil doof heil doof,4,word
24774,24774,59,1,C,3,c,558,jalf knet jalf knet jalf jalf jalf,4,nonword
24775,24775,59,1,C,1,c,448,houp houp houp sles houp houp houp,4,nonword
24776,24776,59,1,C,2,c,525,cais noom noom cais noom noom noom,4,nonword
24777,24777,59,1,C,6,c,488,prap prap prap vous prap vous prap,4,nonword
24778,24778,59,1,M,6,m,549,doos doos doos rare doos rare doos,4,word
24779,24779,59,1,C,5,c,405,merf merf merf soop soop merf merf,4,nonword
24780,24780,60,1,C,6,c,675,bool bool bool wert bool wert bool,5,nonword
24781,24781,60,1,C,7,c,516,vrul vrul vrul bops vrul vrul bops,5,nonword
24782,24782,60,1,M,4,m,612,ford ford apen apen ford ford ford,5,word
24783,24783,60,1,C,5,c,661,lals lals lals poek poek lals lals,5,nonword
24784,24784,60,0,M,7,c,797,dolf dolf dolf miss dolf dolf miss,5,word
24785,24785,60,1,C,4,c,1056,snop snop reug reug snop snop snop,5,nonword
24786,24786,60,1,C,5,c,619,rege rege rege nijt nijt rege rege,5,nonword
24787,24787,60,1,M,3,m,722,eind trok eind trok eind eind eind,5,word
24788,24788,60,1,C,3,c,668,dave tuim dave tuim dave dave dave,5,nonword
24789,24789,60,1,M,2,m,759,vers kilo kilo vers kilo kilo kilo,5,word
24790,24790,60,0,M,2,c,720,hoed spul spul hoed spul spul spul,5,word
24791,24791,60,1,M,2,m,774,warm noch noch warm noch noch noch,5,word
24792,24792,60,1,C,4,c,691,pori pori flet flet pori pori pori,5,nonword
24793,24793,60,1,M,1,m,637,zone zone zone buit zone zone zone,5,word
24794,24794,60,1,C,6,c,584,poor poor poor namu poor namu poor,5,nonword
24795,24795,60,1,M,6,m,613,chef chef chef klap chef klap chef,5,word
24796,24796,60,1,M,2,m,570,chip slok slok chip slok slok slok,5,word
24797,24797,60,1,C,7,c,638,hege hege hege tolp hege hege tolp,5,nonword
24798,24798,60,0,C,7,m,699,keme keme keme trop keme keme trop,5,nonword
24799,24799,60,1,M,6,m,648,gast gast gast held gast held gast,5,word
24800,24800,60,1,C,6,c,747,laus laus laus obee laus obee laus,5,nonword
24801,24801,60,1,C,3,c,648,kuim helf kuim helf kuim kuim kuim,5,nonword
24802,24802,60,1,C,7,c,675,bust bust bust mave bust bust mave,5,nonword
24803,24803,60,1,M,4,m,634,eeuw eeuw stap stap eeuw eeuw eeuw,5,word
24804,24804,60,1,C,3,c,614,moor zees moor zees moor moor moor,5,nonword
24805,24805,60,1,C,1,c,563,marg marg marg bees marg marg marg,5,nonword
24806,24806,60,1,M,2,m,606,vijf deel deel vijf deel deel deel,5,word
24807,24807,60,1,C,7,c,544,hoot hoot hoot feep hoot hoot feep,5,nonword
24808,24808,60,0,M,7,c,919,doos doos doos rare doos doos rare,5,word
24809,24809,60,1,M,2,m,769,shit been been shit been been been,5,word
24810,24810,60,1,C,1,c,509,palg palg palg keis palg palg palg,5,nonword
24811,24811,60,1,C,6,c,618,keed keed keed noft keed noft keed,5,nonword
24812,24812,60,1,C,7,c,563,wais wais wais voen wais wais voen,5,nonword
24813,24813,60,1,M,2,m,528,kost leeg leeg kost leeg leeg leeg,5,word
24814,24814,60,1,C,3,c,458,nouw alde nouw alde nouw nouw nouw,5,nonword
24815,24815,60,1,C,3,c,576,baap cens baap cens baap baap baap,5,nonword
24816,24816,60,1,M,2,m,783,legt koop koop legt koop koop koop,5,word
24817,24817,60,1,C,1,c,503,noks noks noks frel noks noks noks,5,nonword
24818,24818,60,1,C,6,c,458,gral gral gral mont gral mont gral,5,nonword
24819,24819,60,1,C,2,c,452,udep ozis ozis udep ozis ozis ozis,5,nonword
24820,24820,60,0,M,3,c,442,joch leid joch leid joch joch joch,5,word
24821,24821,60,1,M,3,m,702,jurk moed jurk moed jurk jurk jurk,5,word
24822,24822,60,1,M,2,m,664,doel snap snap doel snap snap snap,5,word
24823,24823,60,1,C,5,c,520,wras wras wras liem liem wras wras,5,nonword
24824,24824,60,1,C,1,c,465,grop grop grop ties grop grop grop,5,nonword
24825,24825,60,1,M,1,m,455,word word word kent word word word,5,word
24826,24826,60,1,M,7,m,582,ruik ruik ruik pols ruik ruik pols,5,word
24827,24827,60,1,M,5,m,566,mouw mouw mouw race race mouw mouw,5,word
24828,24828,60,1,C,6,c,538,klof klof klof stum klof stum klof,5,nonword
24829,24829,60,1,M,6,m,727,fort fort fort high fort high fort,5,word
24830,24830,60,1,C,5,c,622,zoof zoof zoof daam daam zoof zoof,5,nonword
24831,24831,60,1,M,4,m,535,gaaf gaaf cent cent gaaf gaaf gaaf,5,word
