,Unnamed: 0.1,Unnamed: 0,Participant_unique_ID,correct_keyboard_response,correct_response,flanker_condition,response_keyboard_response,response_time_keyboard_response,stimulus,Latin_square_group,target_type,target
335,959,959,3,1,M,7,m,510,raad raad raad fout raad raad fout,3,word,fout
336,961,961,3,1,M,7,m,506,wijs wijs wijs deal wijs wijs deal,3,word,deal
337,963,963,3,1,M,7,m,560,spul spul spul hoed spul spul hoed,3,word,hoed
338,979,979,3,1,M,7,m,506,liep liep liep kans liep liep kans,3,word,kans
339,1013,1013,3,1,M,7,m,467,deel deel deel vijf deel deel vijf,3,word,vijf
340,1029,1029,3,1,M,7,m,472,leeg leeg leeg kost leeg leeg kost,3,word,kost
341,1033,1033,3,1,M,7,m,457,baas baas baas heer baas baas heer,3,word,heer
342,1052,1052,3,1,M,7,m,534,trof trof trof adel trof trof adel,3,word,adel
343,1060,1060,3,1,M,7,m,434,paal paal paal oven paal paal oven,3,word,oven
344,1076,1076,3,1,M,7,m,405,snap snap snap doel snap snap doel,3,word,doel
345,1091,1091,3,1,M,7,m,431,koop koop koop legt koop koop legt,3,word,legt
346,1115,1115,3,1,M,7,m,398,stok stok stok verf stok stok verf,3,word,verf
347,1129,1129,3,1,M,7,m,451,pest pest pest blok pest pest blok,3,word,blok
348,1140,1140,3,1,M,7,m,580,voel voel voel pijn voel voel pijn,3,word,pijn
349,1145,1145,3,1,M,7,m,506,haak haak haak uien haak haak uien,3,word,uien
350,1155,1155,3,1,M,7,m,364,dook dook dook pech dook dook pech,3,word,pech
351,1158,1158,3,1,M,7,m,362,druk druk druk stem druk druk stem,3,word,stem
352,1205,1205,3,1,M,7,m,350,luid luid luid voer luid luid voer,3,word,voer
353,1221,1221,3,1,M,7,m,416,maan maan maan reed maan maan reed,3,word,reed
354,1225,1225,3,1,M,7,m,500,slok slok slok chip slok slok chip,3,word,chip
355,1237,1237,3,1,M,7,m,396,koud koud koud lief koud koud lief,3,word,lief
356,1249,1249,3,1,M,7,m,530,kast kast kast roze kast kast roze,3,word,roze
357,1252,1252,3,1,M,7,m,407,kilo kilo kilo vers kilo kilo vers,3,word,vers
358,850,850,3,1,M,6,m,478,woon woon woon kust woon kust woon,3,word,kust
359,871,871,3,1,M,6,m,487,wond wond wond reus wond reus wond,3,word,reus
360,886,886,3,1,M,6,m,562,wolf wolf wolf munt wolf munt wolf,3,word,munt
361,887,887,3,1,M,6,m,422,heen heen heen soms heen soms heen,3,word,soms
362,891,891,3,1,M,6,m,517,bord bord bord tent bord tent bord,3,word,tent
363,921,921,3,1,M,6,m,399,zorg zorg zorg stel zorg stel zorg,3,word,stel
364,935,935,3,1,M,6,m,435,norm norm norm glad norm glad norm,3,word,glad
365,939,939,3,1,M,6,m,482,rust rust rust vlak rust vlak rust,3,word,vlak
366,949,949,3,1,M,6,m,533,viel viel viel gang viel gang viel,3,word,gang
367,960,960,3,1,M,6,m,392,rood rood rood tuin rood tuin rood,3,word,tuin
368,1003,1003,3,1,M,6,m,479,blij blij blij hart blij hart blij,3,word,hart
369,1012,1012,3,1,M,6,m,413,huil huil huil roem huil roem huil,3,word,roem
370,1017,1017,3,1,M,6,m,582,word word word kent word kent word,3,word,kent
371,1082,1082,3,1,M,6,m,376,truc truc truc sexy truc sexy truc,3,word,sexy
372,1092,1092,3,1,M,6,m,343,vrij vrij vrij zaak vrij zaak vrij,3,word,zaak
373,1098,1098,3,1,M,6,m,475,klas klas klas geur klas geur klas,3,word,geur
374,1112,1112,3,1,M,6,m,482,graf graf graf show graf show graf,3,word,show
375,1121,1121,3,1,M,6,m,412,gids gids gids vlek gids vlek gids,3,word,vlek
376,1122,1122,3,1,M,6,m,380,kerk kerk kerk mama kerk mama kerk,3,word,mama
377,1150,1150,3,1,M,6,m,331,golf golf golf kaas golf kaas golf,3,word,kaas
378,1154,1154,3,1,M,6,m,331,tijd tijd tijd heel tijd heel tijd,3,word,heel
379,1181,1181,3,1,M,6,m,422,hulp hulp hulp neer hulp neer hulp,3,word,neer
380,1182,1182,3,1,M,6,m,397,vlag vlag vlag beet vlag beet vlag,3,word,beet
381,1195,1195,3,1,M,6,m,382,bier bier bier stof bier stof bier,3,word,stof
382,1204,1204,3,1,M,6,m,381,boom boom boom duur boom duur boom,3,word,duur
383,861,861,3,1,M,5,m,689,wijf wijf wijf poot poot wijf wijf,3,word,poot
384,880,880,3,1,M,5,m,579,dolf dolf dolf miss miss dolf dolf,3,word,miss
385,881,881,3,1,M,5,m,470,ruik ruik ruik pols pols ruik ruik,3,word,pols
386,889,889,3,1,M,5,m,423,flat flat flat merk merk flat flat,3,word,merk
387,897,897,3,1,M,5,m,451,taal taal taal reis reis taal taal,3,word,reis
388,932,932,3,1,M,5,m,424,bied bied bied loon loon bied bied,3,word,loon
389,934,934,3,1,M,5,m,505,auto auto auto idee idee auto auto,3,word,idee
390,958,958,3,1,M,5,m,501,hoge hoge hoge papa papa hoge hoge,3,word,papa
391,968,968,3,1,M,5,m,416,fris fris fris luxe luxe fris fris,3,word,luxe
392,973,973,3,1,M,5,m,606,hand hand hand jouw jouw hand hand,3,word,jouw
393,982,982,3,1,M,5,m,381,gras gras gras neef neef gras gras,3,word,neef
394,985,985,3,1,M,5,m,479,zwak zwak zwak gele gele zwak zwak,3,word,gele
395,988,988,3,1,M,5,m,585,pret pret pret baai baai pret pret,3,word,baai
396,1015,1015,3,1,M,5,m,508,woud woud woud jeep jeep woud woud,3,word,jeep
397,1019,1019,3,1,M,5,m,456,homo homo homo vals vals homo homo,3,word,vals
398,1027,1027,3,1,M,5,m,557,jong jong jong mate mate jong jong,3,word,mate
399,1031,1031,3,1,M,5,m,694,ruwe ruwe ruwe poos poos ruwe ruwe,3,word,poos
400,1038,1038,3,1,M,5,m,499,doos doos doos rare rare doos doos,3,word,rare
401,1044,1044,3,1,M,5,m,428,ooit ooit ooit leuk leuk ooit ooit,3,word,leuk
402,1080,1080,3,1,M,5,m,364,pakt pakt pakt leef leef pakt pakt,3,word,leef
403,1102,1102,3,1,M,5,m,505,juli juli juli test test juli juli,3,word,test
404,1109,1109,3,1,M,5,m,471,daad daad daad berg berg daad daad,3,word,berg
405,1132,1132,3,1,M,5,m,505,ramp ramp ramp hete hete ramp ramp,3,word,hete
406,1143,1143,3,1,M,5,m,428,nauw nauw nauw pijp pijp nauw nauw,3,word,pijp
407,1149,1149,3,1,M,5,m,500,erop erop erop half half erop erop,3,word,half
408,1194,1194,3,1,M,5,m,444,hals hals hals boer boer hals hals,3,word,boer
409,1198,1198,3,1,M,5,m,369,raak raak raak lees lees raak raak,3,word,lees
410,1232,1232,3,1,M,5,m,480,nest nest nest lamp lamp nest nest,3,word,lamp
411,840,840,3,1,M,4,m,519,rest rest plan plan rest rest rest,3,word,plan
412,842,842,3,1,M,4,m,443,baby baby loop loop baby baby baby,3,word,loop
413,844,844,3,1,M,4,m,419,voeg voeg pijl pijl voeg voeg voeg,3,word,pijl
414,882,882,3,1,M,4,m,463,slet slet mark mark slet slet slet,3,word,mark
415,914,914,3,1,M,4,m,407,boot boot enig enig boot boot boot,3,word,enig
416,986,986,3,1,M,4,m,419,riep riep hoog hoog riep riep riep,3,word,hoog
417,993,993,3,1,M,4,m,463,muur muur ziel ziel muur muur muur,3,word,ziel
418,1011,1011,3,1,M,4,m,388,wijn wijn vuur vuur wijn wijn wijn,3,word,vuur
419,1023,1023,3,1,M,4,m,360,goud goud leer leer goud goud goud,3,word,leer
420,1041,1041,3,1,M,4,m,430,zaal zaal bron bron zaal zaal zaal,3,word,bron
421,1065,1065,3,1,M,4,m,464,grof grof duim duim grof grof grof,3,word,duim
422,1070,1070,3,1,M,4,m,488,vies vies nood nood vies vies vies,3,word,nood
423,1072,1072,3,1,M,4,m,383,maal maal keus keus maal maal maal,3,word,keus
424,1114,1114,3,1,M,4,m,418,riks riks blad blad riks riks riks,3,word,blad
425,1118,1118,3,1,M,4,m,399,baan baan kort kort baan baan baan,3,word,kort
426,1125,1125,3,1,M,4,m,521,vaak vaak zeer zeer vaak vaak vaak,3,word,zeer
427,1128,1128,3,1,M,4,m,410,chef chef klap klap chef chef chef,3,word,klap
428,1153,1153,3,1,M,4,m,344,kwam kwam dood dood kwam kwam kwam,3,word,dood
429,1159,1159,3,1,M,4,m,326,gast gast held held gast gast gast,3,word,held
430,1177,1177,3,1,M,4,m,363,ding ding wees wees ding ding ding,3,word,wees
431,1188,1188,3,1,M,4,m,338,hang hang dure dure hang hang hang,3,word,dure
432,1190,1190,3,1,M,4,m,329,zout zout grap grap zout zout zout,3,word,grap
433,1206,1206,3,1,M,4,m,434,ouwe ouwe lijk lijk ouwe ouwe ouwe,3,word,lijk
434,1215,1215,3,1,M,4,m,404,toon toon kalm kalm toon toon toon,3,word,kalm
435,1228,1228,3,1,M,4,m,547,foto foto ware ware foto foto foto,3,word,ware
436,1236,1236,3,1,M,4,m,403,ezel ezel muis muis ezel ezel ezel,3,word,muis
437,1255,1255,3,1,M,4,m,362,hoor hoor eten eten hoor hoor hoor,3,word,eten
438,848,848,3,1,M,3,m,441,boos arme boos arme boos boos boos,3,word,arme
439,867,867,3,1,M,3,m,483,pond vuil pond vuil pond pond pond,3,word,vuil
440,905,905,3,1,M,3,m,560,raar hing raar hing raar raar raar,3,word,hing
441,915,915,3,1,M,3,m,465,vlug adem vlug adem vlug vlug vlug,3,word,adem
442,918,918,3,1,M,3,m,559,touw brak touw brak touw touw touw,3,word,brak
443,944,944,3,1,M,3,m,569,wolk vest wolk vest wolk wolk wolk,3,word,vest
444,948,948,3,1,M,3,m,484,keel tong keel tong keel keel keel,3,word,tong
445,977,977,3,1,M,3,m,530,band slim band slim band band band,3,word,slim
446,983,983,3,1,M,3,m,513,trek gauw trek gauw trek trek trek,3,word,gauw
447,995,995,3,1,M,3,m,555,koor bijt koor bijt koor koor koor,3,word,bijt
448,996,996,3,1,M,3,m,375,geld wist geld wist geld geld geld,3,word,wist
449,999,999,3,1,M,3,m,629,blik rode blik rode blik blik blik,3,word,rode
450,1005,1005,3,1,M,3,m,494,past volg past volg past past past,3,word,volg
451,1008,1008,3,1,M,3,m,634,dode ruim dode ruim dode dode dode,3,word,ruim
452,1014,1014,3,1,M,3,m,399,city poen city poen city city city,3,word,poen
453,1037,1037,3,1,M,3,m,516,café huur café huur café café café,3,word,huur
454,1051,1051,3,1,M,3,m,485,mond stuk mond stuk mond mond mond,3,word,stuk
455,1056,1056,3,1,M,3,m,383,staf klok staf klok staf staf staf,3,word,klok
456,1071,1071,3,1,M,3,m,384,lach boog lach boog lach lach lach,3,word,boog
457,1073,1073,3,1,M,3,m,688,meen aard meen aard meen meen meen,3,word,aard
458,1079,1079,3,1,M,3,m,482,plat kies plat kies plat plat plat,3,word,kies
459,1108,1108,3,1,M,3,m,524,vlot eend vlot eend vlot vlot vlot,3,word,eend
460,1111,1111,3,1,M,3,m,450,bond saai bond saai bond bond bond,3,word,saai
461,1161,1161,3,1,M,3,m,322,rijd tank rijd tank rijd rijd rijd,3,word,tank
462,1180,1180,3,1,M,3,m,448,bood vage bood vage bood bood bood,3,word,vage
463,1231,1231,3,1,M,3,m,525,pers zand pers zand pers pers pers,3,word,zand
464,1242,1242,3,1,M,3,m,377,redt knop redt knop redt redt redt,3,word,knop
465,865,865,3,1,M,2,m,596,lukt dame dame lukt dame dame dame,3,word,lukt
466,868,868,3,1,M,2,m,521,post lied lied post lied lied lied,3,word,post
467,869,869,3,1,M,2,m,676,coma ruit ruit coma ruit ruit ruit,3,word,coma
468,877,877,3,1,M,2,m,622,lege taxi taxi lege taxi taxi taxi,3,word,lege
469,879,879,3,1,M,2,m,566,heus knap knap heus knap knap knap,3,word,heus
470,899,899,3,1,M,2,m,420,rand buik buik rand buik buik buik,3,word,rand
471,900,900,3,1,M,2,m,516,apen ford ford apen ford ford ford,3,word,apen
472,906,906,3,1,M,2,m,425,raam volk volk raam volk volk volk,3,word,raam
473,912,912,3,1,M,2,m,551,olie kamp kamp olie kamp kamp kamp,3,word,olie
474,945,945,3,1,M,2,m,508,oren maat maat oren maat maat maat,3,word,oren
475,952,952,3,1,M,2,m,476,ober data data ober data data data,3,word,ober
476,953,953,3,1,M,2,m,392,taak wind wind taak wind wind wind,3,word,taak
477,1001,1001,3,1,M,2,m,427,reet wild wild reet wild wild wild,3,word,reet
478,1021,1021,3,1,M,2,m,619,cent gaaf gaaf cent gaaf gaaf gaaf,3,word,cent
479,1039,1039,3,1,M,2,m,630,rede koos koos rede koos koos koos,3,word,rede
480,1046,1046,3,1,M,2,m,373,stap eeuw eeuw stap eeuw eeuw eeuw,3,word,stap
481,1130,1130,3,1,M,2,m,466,dier laag laag dier laag laag laag,3,word,dier
482,1136,1136,3,1,M,2,m,428,knal rijp rijp knal rijp rijp rijp,3,word,knal
483,1141,1141,3,1,M,2,m,499,klem gans gans klem gans gans gans,3,word,klem
484,1142,1142,3,1,M,2,m,393,want zelf zelf want zelf zelf zelf,3,word,want
485,1183,1183,3,1,M,2,m,411,bijl rock rock bijl rock rock rock,3,word,bijl
486,1191,1191,3,1,M,2,m,365,lift name name lift name name name,3,word,lift
487,1200,1200,3,1,M,2,m,352,houd ziek ziek houd ziek ziek ziek,3,word,houd
488,1234,1234,3,1,M,2,m,568,tram enge enge tram enge enge enge,3,word,tram
489,1239,1239,3,1,M,2,m,549,gram eist eist gram eist eist eist,3,word,gram
490,1241,1241,3,1,M,2,m,515,bril neen neen bril neen neen neen,3,word,bril
491,859,859,3,1,M,1,m,563,arts arts arts melk arts arts arts,3,word,melk
492,888,888,3,1,M,1,m,503,trut trut trut dans trut trut trut,3,word,dans
493,895,895,3,1,M,1,m,499,punt punt punt orde punt punt punt,3,word,orde
494,903,903,3,1,M,1,m,464,club club club ster club club club,3,word,ster
495,904,904,3,1,M,1,m,632,vele vele vele stop vele vele vele,3,word,stop
496,909,909,3,1,M,1,m,457,ogen ogen ogen wilt ogen ogen ogen,3,word,wilt
497,933,933,3,1,M,1,m,405,huid huid huid stom huid huid huid,3,word,stom
498,975,975,3,1,M,1,m,540,rang rang rang koel rang rang rang,3,word,koel
499,1040,1040,3,1,M,1,m,512,grot grot grot kale grot grot grot,3,word,kale
500,1054,1054,3,1,M,1,m,539,mits mits mits doek mits mits mits,3,word,doek
501,1069,1069,3,1,M,1,m,521,jurk jurk jurk moed jurk jurk jurk,3,word,moed
502,1096,1096,3,1,M,1,m,566,eraf eraf eraf gooi eraf eraf eraf,3,word,gooi
503,1106,1106,3,1,M,1,m,641,jood jood jood late jood jood jood,3,word,late
504,1116,1116,3,1,M,1,m,407,trap trap trap hoek trap trap trap,3,word,hoek
505,1120,1120,3,1,M,1,m,483,zaad zaad zaad knie zaad zaad zaad,3,word,knie
506,1127,1127,3,1,M,1,m,513,klom klom klom tape klom klom klom,3,word,tape
507,1146,1146,3,1,M,1,m,546,wint wint wint fase wint wint wint,3,word,fase
508,1165,1165,3,1,M,1,m,394,jack jack jack dorp jack jack jack,3,word,dorp
509,1174,1174,3,1,M,1,m,404,okay okay okay zeep okay okay okay,3,word,zeep
510,1199,1199,3,1,M,1,m,361,luik luik luik zoen luik luik luik,3,word,zoen
511,1202,1202,3,1,M,1,m,628,slag slag slag doch slag slag slag,3,word,doch
512,1217,1217,3,1,M,1,m,365,zoek zoek zoek film zoek zoek zoek,3,word,film
513,1219,1219,3,1,M,1,m,456,mijl mijl mijl zoet mijl mijl mijl,3,word,zoet
514,1220,1220,3,1,M,1,m,335,rent rent rent cola rent rent rent,3,word,cola
515,1267,1267,4,1,M,7,m,576,klas klas klas geur klas klas geur,4,word,geur
516,1278,1278,4,1,M,7,m,562,zorg zorg zorg stel zorg zorg stel,4,word,stel
517,1295,1295,4,1,M,7,m,551,boom boom boom duur boom boom duur,4,word,duur
518,1299,1299,4,1,M,7,m,668,huil huil huil roem huil huil roem,4,word,roem
519,1313,1313,4,1,M,7,m,564,romp romp romp haan romp romp haan,4,word,haan
520,1316,1316,4,1,M,7,m,555,blij blij blij hart blij blij hart,4,word,hart
521,1325,1325,4,1,M,7,m,594,vrij vrij vrij zaak vrij vrij zaak,4,word,zaak
522,1333,1333,4,1,M,7,m,566,woon woon woon kust woon woon kust,4,word,kust
523,1366,1366,4,1,M,7,m,639,wond wond wond reus wond wond reus,4,word,reus
524,1429,1429,4,1,M,7,m,601,tijd tijd tijd heel tijd tijd heel,4,word,heel
525,1434,1434,4,1,M,7,m,568,smal smal smal puin smal smal puin,4,word,puin
526,1446,1446,4,1,M,7,m,649,rust rust rust vlak rust rust vlak,4,word,vlak
527,1456,1456,4,1,M,7,m,649,norm norm norm glad norm norm glad,4,word,glad
528,1465,1465,4,1,M,7,m,639,kerk kerk kerk mama kerk kerk mama,4,word,mama
529,1476,1476,4,1,M,7,m,602,bord bord bord tent bord bord tent,4,word,tent
530,1501,1501,4,1,M,7,m,555,word word word kent word word kent,4,word,kent
531,1502,1502,4,1,M,7,m,514,viel viel viel gang viel viel gang,4,word,gang
532,1511,1511,4,1,M,7,m,594,graf graf graf show graf graf show,4,word,show
533,1515,1515,4,1,M,7,m,579,golf golf golf kaas golf golf kaas,4,word,kaas
534,1518,1518,4,1,M,7,m,596,gids gids gids vlek gids gids vlek,4,word,vlek
535,1527,1527,4,1,M,7,m,600,hulp hulp hulp neer hulp hulp neer,4,word,neer
536,1545,1545,4,1,M,7,m,587,heen heen heen soms heen heen soms,4,word,soms
537,1581,1581,4,1,M,7,m,637,bier bier bier stof bier bier stof,4,word,stof
538,1608,1608,4,1,M,7,m,591,truc truc truc sexy truc truc sexy,4,word,sexy
539,1619,1619,4,1,M,7,m,539,vlag vlag vlag beet vlag vlag beet,4,word,beet
540,1632,1632,4,1,M,7,m,619,rood rood rood tuin rood rood tuin,4,word,tuin
541,1650,1650,4,1,M,7,m,769,wolf wolf wolf munt wolf wolf munt,4,word,munt
542,1662,1662,4,1,M,7,m,620,zone zone zone buit zone zone buit,4,word,buit
543,1264,1264,4,1,M,6,m,570,taal taal taal reis taal reis taal,4,word,reis
544,1274,1274,4,1,M,6,m,501,hand hand hand jouw hand jouw hand,4,word,jouw
545,1281,1281,4,1,M,6,m,521,erop erop erop half erop half erop,4,word,half
546,1289,1289,4,1,M,6,m,606,juli juli juli test juli test juli,4,word,test
547,1314,1314,4,1,M,6,m,593,doos doos doos rare doos rare doos,4,word,rare
548,1327,1327,4,1,M,6,m,585,hals hals hals boer hals boer hals,4,word,boer
549,1345,1345,4,1,M,6,m,578,bied bied bied loon bied loon bied,4,word,loon
550,1383,1383,4,1,M,6,m,643,hoge hoge hoge papa hoge papa hoge,4,word,papa
551,1387,1387,4,1,M,6,m,626,daad daad daad berg daad berg daad,4,word,berg
552,1408,1408,4,1,M,6,m,652,wijf wijf wijf poot wijf poot wijf,4,word,poot
553,1457,1457,4,1,M,6,m,619,nest nest nest lamp nest lamp nest,4,word,lamp
554,1468,1468,4,1,M,6,m,633,gras gras gras neef gras neef gras,4,word,neef
555,1471,1471,4,1,M,6,m,484,raak raak raak lees raak lees raak,4,word,lees
556,1473,1473,4,1,M,6,m,633,nauw nauw nauw pijp nauw pijp nauw,4,word,pijp
557,1479,1479,4,1,M,6,m,530,ruik ruik ruik pols ruik pols ruik,4,word,pols
558,1497,1497,4,1,M,6,m,593,ruwe ruwe ruwe poos ruwe poos ruwe,4,word,poos
559,1499,1499,4,1,M,6,m,568,mand mand mand roer mand roer mand,4,word,roer
560,1504,1504,4,1,M,6,m,599,doof doof doof heil doof heil doof,4,word,heil
561,1510,1510,4,1,M,6,m,721,ramp ramp ramp hete ramp hete ramp,4,word,hete
562,1517,1517,4,1,M,6,m,671,woud woud woud jeep woud jeep woud,4,word,jeep
563,1546,1546,4,1,M,6,m,611,fris fris fris luxe fris luxe fris,4,word,luxe
564,1558,1558,4,1,M,6,m,551,auto auto auto idee auto idee auto,4,word,idee
565,1573,1573,4,1,M,6,m,634,zwak zwak zwak gele zwak gele zwak,4,word,gele
566,1589,1589,4,1,M,6,m,566,ooit ooit ooit leuk ooit leuk ooit,4,word,leuk
567,1595,1595,4,1,M,6,m,494,pakt pakt pakt leef pakt leef pakt,4,word,leef
568,1666,1666,4,1,M,6,m,1001,jong jong jong mate jong mate jong,4,word,mate
569,1669,1669,4,1,M,6,m,618,flat flat flat merk flat merk flat,4,word,merk
570,1262,1262,4,1,M,5,m,734,ding ding ding wees wees ding ding,4,word,wees
571,1291,1291,4,1,M,5,m,555,baan baan baan kort kort baan baan,4,word,kort
572,1303,1303,4,1,M,5,m,600,rest rest rest plan plan rest rest,4,word,plan
573,1312,1312,4,1,M,5,m,586,vaak vaak vaak zeer zeer vaak vaak,4,word,zeer
574,1317,1317,4,1,M,5,m,553,hoor hoor hoor eten eten hoor hoor,4,word,eten
575,1318,1318,4,1,M,5,m,568,baby baby baby loop loop baby baby,4,word,loop
576,1338,1338,4,1,M,5,m,704,maak maak maak oude oude maak maak,4,word,oude
577,1340,1340,4,1,M,5,m,600,riks riks riks blad blad riks riks,4,word,blad
578,1361,1361,4,1,M,5,m,651,lijf lijf lijf mede mede lijf lijf,4,word,mede
579,1363,1363,4,1,M,5,m,570,zout zout zout grap grap zout zout,4,word,grap
580,1371,1371,4,1,M,5,m,617,chef chef chef klap klap chef chef,4,word,klap
581,1396,1396,4,1,M,5,m,653,vies vies vies nood nood vies vies,4,word,nood
582,1399,1399,4,1,M,5,m,735,voeg voeg voeg pijl pijl voeg voeg,4,word,pijl
583,1403,1403,4,1,M,5,m,611,kwam kwam kwam dood dood kwam kwam,4,word,dood
584,1432,1432,4,1,M,5,m,640,maal maal maal keus keus maal maal,4,word,keus
585,1455,1455,4,1,M,5,m,619,ouwe ouwe ouwe lijk lijk ouwe ouwe,4,word,lijk
586,1474,1474,4,1,M,5,m,427,wijn wijn wijn vuur vuur wijn wijn,4,word,vuur
587,1482,1482,4,1,M,5,m,523,grof grof grof duim duim grof grof,4,word,duim
588,1500,1500,4,1,M,5,m,503,goud goud goud leer leer goud goud,4,word,leer
589,1508,1508,4,1,M,5,m,538,toon toon toon kalm kalm toon toon,4,word,kalm
590,1541,1541,4,1,M,5,m,635,slet slet slet mark mark slet slet,4,word,mark
591,1564,1564,4,1,M,5,m,633,boot boot boot enig enig boot boot,4,word,enig
592,1565,1565,4,1,M,5,m,701,muur muur muur ziel ziel muur muur,4,word,ziel
593,1575,1575,4,1,M,5,m,660,zaal zaal zaal bron bron zaal zaal,4,word,bron
594,1582,1582,4,1,M,5,m,451,gast gast gast held held gast gast,4,word,held
595,1588,1588,4,1,M,5,m,733,fort fort fort high high fort fort,4,word,high
596,1611,1611,4,1,M,5,m,602,riep riep riep hoog hoog riep riep,4,word,hoog
597,1625,1625,4,1,M,5,m,537,hang hang hang dure dure hang hang,4,word,dure
598,1644,1644,4,1,M,5,m,587,ezel ezel ezel muis muis ezel ezel,4,word,muis
599,1279,1279,4,1,M,4,m,566,trek trek gauw gauw trek trek trek,4,word,gauw
600,1286,1286,4,1,M,4,m,610,vlug vlug adem adem vlug vlug vlug,4,word,adem
601,1322,1322,4,1,M,4,m,533,koor koor bijt bijt koor koor koor,4,word,bijt
602,1332,1332,4,1,M,4,m,726,bood bood vage vage bood bood bood,4,word,vage
